ID x y initial_quality score
38592 174 23 0.0 0
38593 174 24 0.0 0
38594 174 25 0.0 0
38595 174 26 0.0 0
38596 174 27 0.0 0
38597 174 28 0.0 0
38598 174 29 0.0 0
38599 174 30 0.0 0
38600 174 31 0.0 0
38601 174 32 0.0 0
38602 174 33 0.0 0
38603 174 34 0.0 0
38604 174 35 0.0 0
38605 174 36 0.0 0
38606 174 37 0.0 0
38607 174 38 0.0 0
38608 174 39 0.0 0
38609 174 40 0.0 0
38610 174 41 0.0 0
38611 174 42 0.0 0
38612 174 43 0.0 0
38613 174 44 0.0 0
38614 174 45 0.0 0
38615 174 46 0.0 0
38616 174 47 0.0 0
38617 174 48 0.0 0
38618 174 49 0.0 0
38619 174 50 0.0 0
38620 174 51 0.0 0
38621 174 52 0.0 0
38622 174 53 23.00696 0
38623 174 54 32.331181 0
38624 174 55 17.672976 0
38625 174 56 0.0 0
38626 174 57 0.0 0
38627 174 58 0.0 0
38628 174 59 0.0 0
38629 174 60 0.0 0
38630 174 61 0.0 0
38631 174 62 0.0 0
38632 174 63 0.0 0
38633 174 64 0.0 0
38634 174 65 0.0 0
38635 174 66 0.0 0
38636 174 67 0.0 0
38637 174 68 0.0 0
38638 174 69 0.0 0
38639 174 70 0.0 0
38640 174 71 0.0 1
38641 174 72 0.0 1
38642 174 73 0.0 1
38643 174 74 0.0 1
38644 174 75 0.0 1
38645 174 76 0.0 1
38646 174 77 0.0 1
38647 174 78 0.0 1
38648 174 79 0.0 1
38649 174 80 0.0 1
38650 174 81 0.0 1
38651 174 82 0.0 1
38652 174 83 0.0 1
38653 174 84 0.0 1
38654 174 85 0.0 1
38655 174 86 0.0 1
38656 174 87 0.0 1
38657 174 88 0.0 1
38658 174 89 0.0 1
38659 174 90 0.0 1
38660 174 91 0.0 1
38661 174 92 0.0 1
38662 174 93 0.0 1
38663 174 94 0.0 1
38664 174 95 0.0 1
38665 174 96 0.0 1
38666 174 97 31.226559 1
38667 174 98 0.0 1
38668 174 99 0.0 1
38669 174 100 0.0 1
38670 174 101 0.0 1
38671 174 102 0.0 1
38672 174 103 0.0 1
38673 174 104 0.0 1
38674 174 105 0.0 1
38675 174 106 0.0 1
38676 174 107 0.0 1
38677 174 108 30.616602 0
38678 174 109 0.0 0
38679 174 110 0.0 0
38680 174 111 0.0 0
38681 174 112 0.0 0
38682 174 113 0.0 0
38683 174 114 0.0 0
38684 174 115 0.0 0
38685 174 116 0.0 0
38686 174 117 0.0 0
38687 174 118 0.0 0
38688 174 119 24.4284 0
38689 174 120 0.0 0
38690 174 121 0.0 0
38691 174 122 0.0 0
38692 174 123 0.0 0
38693 174 124 0.0 0
38694 174 125 0.0 0
38695 174 126 0.0 0
38696 174 127 0.0 0
38697 174 128 0.0 0
38698 174 129 0.0 0
38699 174 130 0.0 0
38700 174 131 0.0 0
38701 174 132 0.0 0
38702 174 133 0.0 0
38703 174 134 0.0 0
38704 174 135 0.0 0
38705 174 136 0.0 0
38706 174 137 0.0 0
38707 174 138 0.0 0
38708 174 139 0.0 0
38709 174 140 0.0 0
38710 174 141 0.0 0
38711 174 142 0.0 0
38712 174 143 0.0 0
38713 174 144 0.0 0
38714 174 145 26.541301 0
38715 174 146 0.0 0
38716 174 147 19.562481 0
38717 174 148 0.0 0
38718 174 149 0.0 0
38719 174 150 0.0 0
38720 174 151 19.379913 0
38721 174 152 0.0 0
38722 174 153 0.0 0
38723 174 154 0.0 0
38724 174 155 0.0 0
38725 174 156 0.0 0
38726 174 157 0.0 0
38727 174 158 0.0 0
38728 174 159 0.0 0
38729 174 160 0.0 0
38730 174 161 0.0 0
38731 174 162 0.0 0
38732 174 163 0.0 0
38733 174 164 0.0 0
38734 174 165 0.0 0
38735 174 166 0.0 0
38736 174 167 0.0 0
38737 174 168 0.0 0
38738 174 169 25.148614 0
38739 174 170 0.0 0
38740 174 171 0.0 0
38741 174 172 18.688397 0
38742 174 173 0.0 0
38743 174 174 0.0 0
38744 174 175 0.0 0
38745 174 176 19.884222 0
38746 174 177 0.0 0
38747 174 178 25.848698 0
38748 174 179 28.601667 0
38749 174 180 26.28131 0
38750 174 181 0.0 0
38751 174 182 0.0 0
38752 174 183 0.0 0
38753 174 184 0.0 0
38754 174 185 0.0 0
38755 174 186 0.0 0
38756 174 187 21.148779 0
38757 174 188 22.603378 0
38758 174 189 18.272962 0
38759 174 190 23.458692 0
38760 174 191 16.166813 0
38761 174 192 18.251919 0
38762 174 193 0.0 0
38763 174 194 12.103593 0
38764 174 195 12.836564 0
38765 174 196 20.797512 0
38766 174 197 0.0 0
38767 174 198 0.0 0
38768 174 199 18.96983 0
38769 174 200 22.074001 0
38770 174 201 0.0 0
38771 174 202 0.0 0
38772 174 203 0.0 0
38773 174 204 0.0 0
38774 174 205 0.0 0
38775 174 206 0.0 0
38776 174 207 0.0 0
38777 174 208 0.0 0
38778 174 209 0.0 0
38779 174 210 0.0 0
38780 174 211 0.0 0
38781 174 212 0.0 0
38782 174 213 0.0 0
38783 174 214 0.0 0
38784 174 215 0.0 0
38785 174 216 0.0 0
38786 174 217 0.0 0
38787 174 218 0.0 0
38788 174 219 0.0 0
38789 174 220 0.0 0
38790 174 221 0.0 0
38791 174 222 0.0 0
38792 174 223 0.0 0
38793 174 224 0.0 0
38794 174 225 0.0 0
38795 174 226 0.0 0
38796 174 227 0.0 0
38797 174 228 0.0 0
38798 174 229 0.0 0
38799 174 230 0.0 0
38800 174 231 0.0 0
38801 174 232 0.0 0
38802 174 233 0.0 0
38803 174 234 0.0 0
38804 174 235 0.0 0
38805 174 236 16.460464 0
38806 174 237 15.906393 0
38807 174 238 0.0 0
38808 174 239 0.0 0
38809 174 240 0.0 0
38810 174 241 23.961668 0
38811 174 242 0.0 0
38812 174 243 18.867127 0
38813 174 244 9.288421 0
38814 174 245 15.507781 0
38815 174 246 16.710823 0
38816 174 247 15.190513 0
38817 174 248 12.177943 0
38818 174 249 27.601765 0
38819 174 250 0.0 0
38820 174 251 0.0 0
38821 174 252 0.0 0
38822 174 253 0.0 0
38823 174 254 0.0 0
38824 174 255 0.0 0
38825 174 256 12.8862 0
38826 174 257 0.0 0
38827 174 258 0.0 0
38828 174 259 7.392241 0
38829 174 260 0.0 0
38830 174 261 0.0 0
38831 174 262 0.0 0
38832 174 263 17.776437 0
38833 174 264 0.0 0
38834 174 265 0.0 0
38835 174 266 16.509672 0
38836 174 267 0.0 0
38837 174 268 0.0 0
38838 174 269 0.0 0
38839 174 270 0.0 0
38840 174 271 0.0 0
38841 174 272 0.0 0
38842 174 273 0.0 0
38843 174 274 14.963368 0
38844 174 275 7.130792 0
38845 174 276 0.0 0
38846 174 277 0.0 0
38847 174 278 31.405814 0
38848 174 279 0.0 0
38849 174 280 0.0 0
38850 174 281 0.0 0
38851 174 282 0.0 0
38852 174 283 0.0 0
38853 174 284 0.0 0
38854 174 285 0.0 0
38855 174 286 0.0 0
38856 174 287 0.0 0
38857 174 288 0.0 0
38858 174 289 20.461911 0
38859 174 290 0.0 0
38860 174 291 17.800864 0
38861 174 292 0.0 0
38862 174 293 0.0 0
38863 174 294 0.0 0
38864 174 295 15.905296 0
38865 174 296 11.010122 0
38866 174 297 0.0 0
38867 174 298 0.0 0
38868 174 299 14.98644 0
38869 174 300 0.0 0
38870 174 301 0.0 0
38871 174 302 0.0 0
38872 174 303 0.0 0
38873 174 304 0.0 0
38874 175 23 0.0 0
38875 175 24 0.0 0
38876 175 25 0.0 0
38877 175 26 0.0 0
38878 175 27 0.0 0
38879 175 28 0.0 0
38880 175 29 0.0 0
38881 175 30 0.0 0
38882 175 31 0.0 0
38883 175 32 0.0 0
38884 175 33 0.0 0
38885 175 34 0.0 0
38886 175 35 0.0 0
38887 175 36 0.0 0
38888 175 37 0.0 0
38889 175 38 0.0 0
38890 175 39 0.0 0
38891 175 40 0.0 0
38892 175 41 0.0 0
38893 175 42 0.0 0
38894 175 43 0.0 0
38895 175 44 0.0 0
38896 175 45 0.0 0
38897 175 46 0.0 0
38898 175 47 0.0 0
38899 175 48 0.0 0
38900 175 49 0.0 0
38901 175 50 0.0 0
38902 175 51 30.454065 0
38903 175 52 18.643878 0
38904 175 53 16.594052 0
38905 175 54 0.0 0
38906 175 55 0.0 0
38907 175 56 0.0 0
38908 175 57 0.0 0
38909 175 58 0.0 0
38910 175 59 0.0 0
38911 175 60 0.0 0
38912 175 61 0.0 0
38913 175 62 0.0 0
38914 175 63 0.0 0
38915 175 64 0.0 0
38916 175 65 0.0 0
38917 175 66 0.0 0
38918 175 67 0.0 0
38919 175 68 0.0 0
38920 175 69 0.0 0
38921 175 70 0.0 0
38922 175 71 0.0 1
38923 175 72 0.0 1
38924 175 73 0.0 1
38925 175 74 0.0 1
38926 175 75 0.0 1
38927 175 76 0.0 1
38928 175 77 0.0 1
38929 175 78 0.0 1
38930 175 79 0.0 1
38931 175 80 0.0 1
38932 175 81 0.0 1
38933 175 82 0.0 1
38934 175 83 0.0 1
38935 175 84 0.0 1
38936 175 85 0.0 1
38937 175 86 0.0 1
38938 175 87 0.0 1
38939 175 88 0.0 1
38940 175 89 0.0 1
38941 175 90 0.0 1
38942 175 91 0.0 1
38943 175 92 0.0 1
38944 175 93 0.0 1
38945 175 94 0.0 1
38946 175 95 28.062791 1
38947 175 96 0.0 1
38948 175 97 0.0 1
38949 175 98 0.0 1
38950 175 99 0.0 1
38951 175 100 0.0 1
38952 175 101 0.0 1
38953 175 102 0.0 1
38954 175 103 0.0 1
38955 175 104 0.0 1
38956 175 105 0.0 1
38957 175 106 0.0 1
38958 175 107 0.0 1
38959 175 108 0.0 0
38960 175 109 0.0 0
38961 175 110 0.0 0
38962 175 111 0.0 0
38963 175 112 0.0 0
38964 175 113 0.0 0
38965 175 114 0.0 0
38966 175 115 0.0 0
38967 175 116 0.0 0
38968 175 117 0.0 0
38969 175 118 25.337302 0
38970 175 119 0.0 0
38971 175 120 0.0 0
38972 175 121 0.0 0
38973 175 122 0.0 0
38974 175 123 0.0 0
38975 175 124 0.0 0
38976 175 125 0.0 0
38977 175 126 0.0 0
38978 175 127 0.0 0
38979 175 128 0.0 0
38980 175 129 0.0 0
38981 175 130 0.0 0
38982 175 131 0.0 0
38983 175 132 0.0 0
38984 175 133 0.0 0
38985 175 134 0.0 0
38986 175 135 0.0 0
38987 175 136 0.0 0
38988 175 137 0.0 0
38989 175 138 0.0 0
38990 175 139 0.0 0
38991 175 140 0.0 0
38992 175 141 0.0 0
38993 175 142 0.0 0
38994 175 143 0.0 0
38995 175 144 0.0 0
38996 175 145 0.0 0
38997 175 146 23.539394 0
38998 175 147 0.0 0
38999 175 148 0.0 0
39000 175 149 0.0 0
39001 175 150 19.182397 0
39002 175 151 0.0 0
39003 175 152 0.0 0
39004 175 153 0.0 0
39005 175 154 0.0 0
39006 175 155 0.0 0
39007 175 156 0.0 0
39008 175 157 0.0 0
39009 175 158 0.0 0
39010 175 159 0.0 0
39011 175 160 0.0 0
39012 175 161 0.0 0
39013 175 162 0.0 0
39014 175 163 0.0 0
39015 175 164 0.0 0
39016 175 165 0.0 0
39017 175 166 0.0 0
39018 175 167 0.0 0
39019 175 168 0.0 0
39020 175 169 20.784599 0
39021 175 170 0.0 0
39022 175 171 0.0 0
39023 175 172 20.012264 0
39024 175 173 0.0 0
39025 175 174 0.0 0
39026 175 175 0.0 0
39027 175 176 0.0 0
39028 175 177 0.0 0
39029 175 178 0.0 0
39030 175 179 0.0 0
39031 175 180 0.0 0
39032 175 181 0.0 0
39033 175 182 0.0 0
39034 175 183 0.0 0
39035 175 184 0.0 0
39036 175 185 0.0 0
39037 175 186 0.0 0
39038 175 187 0.0 0
39039 175 188 25.755411 0
39040 175 189 0.0 0
39041 175 190 0.0 0
39042 175 191 0.0 0
39043 175 192 0.0 0
39044 175 193 21.329782 0
39045 175 194 19.398658 0
39046 175 195 19.888381 0
39047 175 196 17.334297 0
39048 175 197 23.42261 0
39049 175 198 0.0 0
39050 175 199 0.0 0
39051 175 200 0.0 0
39052 175 201 21.639694 0
39053 175 202 20.089516 0
39054 175 203 0.0 0
39055 175 204 0.0 0
39056 175 205 0.0 0
39057 175 206 0.0 0
39058 175 207 0.0 0
39059 175 208 0.0 0
39060 175 209 0.0 0
39061 175 210 0.0 0
39062 175 211 0.0 0
39063 175 212 0.0 0
39064 175 213 0.0 0
39065 175 214 0.0 0
39066 175 215 0.0 0
39067 175 216 0.0 0
39068 175 217 0.0 0
39069 175 218 0.0 0
39070 175 219 0.0 0
39071 175 220 0.0 0
39072 175 221 0.0 0
39073 175 222 0.0 0
39074 175 223 0.0 0
39075 175 224 0.0 0
39076 175 225 0.0 0
39077 175 226 0.0 0
39078 175 227 0.0 0
39079 175 228 0.0 0
39080 175 229 0.0 0
39081 175 230 0.0 0
39082 175 231 0.0 0
39083 175 232 0.0 0
39084 175 233 0.0 0
39085 175 234 0.0 0
39086 175 235 16.031634 0
39087 175 236 15.523956 0
39088 175 237 0.0 0
39089 175 238 0.0 0
39090 175 239 0.0 0
39091 175 240 19.074181 0
39092 175 241 0.0 0
39093 175 242 14.046016 0
39094 175 243 14.969994 0
39095 175 244 16.205113 0
39096 175 245 15.547993 0
39097 175 246 0.0 0
39098 175 247 0.0 0
39099 175 248 0.0 0
39100 175 249 26.046291 0
39101 175 250 0.0 0
39102 175 251 0.0 0
39103 175 252 0.0 0
39104 175 253 0.0 0
39105 175 254 0.0 0
39106 175 255 0.0 0
39107 175 256 0.0 0
39108 175 257 0.0 0
39109 175 258 0.0 0
39110 175 259 6.923582 0
39111 175 260 0.0 0
39112 175 261 0.0 0
39113 175 262 0.0 0
39114 175 263 19.299185 0
39115 175 264 0.0 0
39116 175 265 0.0 0
39117 175 266 0.0 0
39118 175 267 0.0 0
39119 175 268 0.0 0
39120 175 269 0.0 0
39121 175 270 0.0 0
39122 175 271 0.0 0
39123 175 272 0.0 0
39124 175 273 0.0 0
39125 175 274 16.217974 0
39126 175 275 10.230255 0
39127 175 276 0.0 0
39128 175 277 0.0 0
39129 175 278 0.0 0
39130 175 279 32.924876 0
39131 175 280 0.0 0
39132 175 281 0.0 0
39133 175 282 0.0 0
39134 175 283 0.0 0
39135 175 284 0.0 0
39136 175 285 0.0 0
39137 175 286 0.0 0
39138 175 287 0.0 0
39139 175 288 0.0 0
39140 175 289 19.283505 0
39141 175 290 0.0 0
39142 175 291 0.0 0
39143 175 292 9.941813 0
39144 175 293 0.0 0
39145 175 294 12.598016 0
39146 175 295 14.685795 0
39147 175 296 22.574151 0
39148 175 297 12.463388 0
39149 175 298 0.0 0
39150 175 299 0.0 0
39151 175 300 15.604595 0
39152 175 301 0.0 0
39153 175 302 0.0 0
39154 175 303 0.0 0
39155 175 304 0.0 0
39156 175 305 0.0 0
39157 175 306 0.0 0
39158 176 23 0.0 0
39159 176 24 0.0 0
39160 176 25 0.0 0
39161 176 26 0.0 0
39162 176 27 0.0 0
39163 176 28 0.0 0
39164 176 29 0.0 0
39165 176 30 0.0 0
39166 176 31 0.0 0
39167 176 32 0.0 0
39168 176 33 0.0 0
39169 176 34 0.0 0
39170 176 35 0.0 0
39171 176 36 0.0 0
39172 176 37 0.0 0
39173 176 38 0.0 0
39174 176 39 0.0 0
39175 176 40 0.0 0
39176 176 41 0.0 0
39177 176 42 0.0 0
39178 176 43 0.0 0
39179 176 44 0.0 0
39180 176 45 0.0 0
39181 176 46 0.0 0
39182 176 47 0.0 0
39183 176 48 28.805375 0
39184 176 49 27.101196 0
39185 176 50 0.0 0
39186 176 51 0.0 0
39187 176 52 0.0 0
39188 176 53 0.0 0
39189 176 54 0.0 0
39190 176 55 0.0 0
39191 176 56 0.0 0
39192 176 57 0.0 0
39193 176 58 0.0 0
39194 176 59 0.0 0
39195 176 60 0.0 0
39196 176 61 0.0 0
39197 176 62 0.0 0
39198 176 63 0.0 0
39199 176 64 0.0 0
39200 176 65 0.0 0
39201 176 66 0.0 0
39202 176 67 0.0 0
39203 176 68 0.0 0
39204 176 69 0.0 0
39205 176 70 0.0 0
39206 176 71 0.0 1
39207 176 72 0.0 1
39208 176 73 0.0 1
39209 176 74 0.0 1
39210 176 75 0.0 1
39211 176 76 0.0 1
39212 176 77 0.0 1
39213 176 78 0.0 1
39214 176 79 0.0 1
39215 176 80 0.0 1
39216 176 81 0.0 1
39217 176 82 0.0 1
39218 176 83 0.0 1
39219 176 84 0.0 1
39220 176 85 0.0 1
39221 176 86 0.0 1
39222 176 87 0.0 1
39223 176 88 0.0 1
39224 176 89 0.0 1
39225 176 90 0.0 1
39226 176 91 0.0 1
39227 176 92 0.0 1
39228 176 93 0.0 1
39229 176 94 25.057987 1
39230 176 95 0.0 1
39231 176 96 0.0 1
39232 176 97 0.0 1
39233 176 98 0.0 1
39234 176 99 0.0 1
39235 176 100 0.0 1
39236 176 101 0.0 1
39237 176 102 0.0 1
39238 176 103 0.0 1
39239 176 104 0.0 1
39240 176 105 0.0 1
39241 176 106 0.0 1
39242 176 107 0.0 1
39243 176 108 0.0 0
39244 176 109 0.0 0
39245 176 110 0.0 0
39246 176 111 0.0 0
39247 176 112 0.0 0
39248 176 113 0.0 0
39249 176 114 0.0 0
39250 176 115 0.0 0
39251 176 116 16.461935 0
39252 176 117 15.76959 0
39253 176 118 0.0 0
39254 176 119 0.0 0
39255 176 120 0.0 0
39256 176 121 0.0 0
39257 176 122 0.0 0
39258 176 123 0.0 0
39259 176 124 0.0 0
39260 176 125 0.0 0
39261 176 126 0.0 0
39262 176 127 0.0 0
39263 176 128 0.0 0
39264 176 129 0.0 0
39265 176 130 0.0 0
39266 176 131 0.0 0
39267 176 132 0.0 0
39268 176 133 0.0 0
39269 176 134 0.0 0
39270 176 135 0.0 0
39271 176 136 0.0 0
39272 176 137 0.0 0
39273 176 138 0.0 0
39274 176 139 0.0 0
39275 176 140 0.0 0
39276 176 141 0.0 0
39277 176 142 0.0 0
39278 176 143 0.0 0
39279 176 144 0.0 0
39280 176 145 19.499087 0
39281 176 146 0.0 0
39282 176 147 0.0 0
39283 176 148 0.0 0
39284 176 149 0.0 0
39285 176 150 0.0 0
39286 176 151 0.0 0
39287 176 152 0.0 0
39288 176 153 0.0 0
39289 176 154 0.0 0
39290 176 155 0.0 0
39291 176 156 0.0 0
39292 176 157 0.0 0
39293 176 158 0.0 0
39294 176 159 0.0 0
39295 176 160 0.0 0
39296 176 161 0.0 0
39297 176 162 0.0 0
39298 176 163 0.0 0
39299 176 164 0.0 0
39300 176 165 0.0 0
39301 176 166 0.0 0
39302 176 167 0.0 0
39303 176 168 17.953134 0
39304 176 169 0.0 0
39305 176 170 0.0 0
39306 176 171 0.0 0
39307 176 172 0.0 0
39308 176 173 0.0 0
39309 176 174 0.0 0
39310 176 175 0.0 0
39311 176 176 0.0 0
39312 176 177 0.0 0
39313 176 178 0.0 0
39314 176 179 0.0 0
39315 176 180 0.0 0
39316 176 181 0.0 0
39317 176 182 0.0 0
39318 176 183 0.0 0
39319 176 184 0.0 0
39320 176 185 0.0 0
39321 176 186 0.0 0
39322 176 187 0.0 0
39323 176 188 23.499041 0
39324 176 189 0.0 0
39325 176 190 0.0 0
39326 176 191 0.0 0
39327 176 192 0.0 0
39328 176 193 0.0 0
39329 176 194 0.0 0
39330 176 195 0.0 0
39331 176 196 14.084331 0
39332 176 197 13.959857 0
39333 176 198 17.206316 0
39334 176 199 16.52479 0
39335 176 200 17.38206 0
39336 176 201 15.012096 0
39337 176 202 0.0 0
39338 176 203 0.0 0
39339 176 204 17.900799 0
39340 176 205 26.321812 0
39341 176 206 0.0 0
39342 176 207 0.0 0
39343 176 208 0.0 0
39344 176 209 0.0 0
39345 176 210 0.0 0
39346 176 211 0.0 0
39347 176 212 0.0 0
39348 176 213 0.0 0
39349 176 214 0.0 0
39350 176 215 0.0 0
39351 176 216 0.0 0
39352 176 217 0.0 0
39353 176 218 0.0 0
39354 176 219 0.0 0
39355 176 220 0.0 0
39356 176 221 0.0 0
39357 176 222 0.0 0
39358 176 223 0.0 0
39359 176 224 0.0 0
39360 176 225 0.0 0
39361 176 226 0.0 0
39362 176 227 0.0 0
39363 176 228 0.0 0
39364 176 229 0.0 0
39365 176 230 0.0 0
39366 176 231 0.0 0
39367 176 232 0.0 0
39368 176 233 0.0 0
39369 176 234 14.846248 0
39370 176 235 0.0 0
39371 176 236 0.0 0
39372 176 237 0.0 0
39373 176 238 0.0 0
39374 176 239 19.091507 0
39375 176 240 16.170329 0
39376 176 241 16.533876 0
39377 176 242 16.783546 0
39378 176 243 12.530851 0
39379 176 244 0.0 0
39380 176 245 0.0 0
39381 176 246 0.0 0
39382 176 247 0.0 0
39383 176 248 0.0 0
39384 176 249 31.331337 0
39385 176 250 0.0 0
39386 176 251 0.0 0
39387 176 252 0.0 0
39388 176 253 0.0 0
39389 176 254 0.0 0
39390 176 255 12.154392 0
39391 176 256 0.0 0
39392 176 257 0.0 0
39393 176 258 0.0 0
39394 176 259 0.0 0
39395 176 260 0.0 0
39396 176 261 0.0 0
39397 176 262 0.0 0
39398 176 263 16.681515 0
39399 176 264 0.0 0
39400 176 265 0.0 0
39401 176 266 0.0 0
39402 176 267 15.741407 0
39403 176 268 0.0 0
39404 176 269 0.0 0
39405 176 270 0.0 0
39406 176 271 0.0 0
39407 176 272 0.0 0
39408 176 273 0.0 0
39409 176 274 0.0 0
39410 176 275 15.145171 0
39411 176 276 15.783963 0
39412 176 277 18.847417 0
39413 176 278 18.324467 0
39414 176 279 21.942074 0
39415 176 280 19.648704 0
39416 176 281 17.362008 0
39417 176 282 21.020465 0
39418 176 283 15.263213 0
39419 176 284 23.233303 0
39420 176 285 22.536767 0
39421 176 286 0.0 0
39422 176 287 0.0 0
39423 176 288 0.0 0
39424 176 289 0.0 0
39425 176 290 20.633785 0
39426 176 291 0.0 0
39427 176 292 0.0 0
39428 176 293 11.157869 0
39429 176 294 0.0 0
39430 176 295 0.0 0
39431 176 296 0.0 0
39432 176 297 21.487897 0
39433 176 298 14.661386 0
39434 176 299 0.0 0
39435 176 300 0.0 0
39436 176 301 18.735505 0
39437 176 302 0.0 0
39438 176 303 0.0 0
39439 176 304 0.0 0
39440 176 305 0.0 0
39441 176 306 0.0 0
39442 177 23 0.0 0
39443 177 24 0.0 0
39444 177 25 0.0 0
39445 177 26 0.0 0
39446 177 27 0.0 0
39447 177 28 0.0 0
39448 177 29 0.0 0
39449 177 30 0.0 0
39450 177 31 0.0 0
39451 177 32 0.0 0
39452 177 33 0.0 0
39453 177 34 0.0 0
39454 177 35 0.0 0
39455 177 36 0.0 0
39456 177 37 0.0 0
39457 177 38 0.0 0
39458 177 39 0.0 0
39459 177 40 0.0 0
39460 177 41 0.0 0
39461 177 42 0.0 0
39462 177 43 0.0 0
39463 177 44 0.0 0
39464 177 45 0.0 0
39465 177 46 21.137482 0
39466 177 47 0.0 0
39467 177 48 0.0 0
39468 177 49 0.0 0
39469 177 50 0.0 0
39470 177 51 0.0 0
39471 177 52 0.0 0
39472 177 53 0.0 0
39473 177 54 0.0 0
39474 177 55 0.0 0
39475 177 56 0.0 0
39476 177 57 0.0 0
39477 177 58 0.0 0
39478 177 59 0.0 0
39479 177 60 0.0 0
39480 177 61 0.0 0
39481 177 62 0.0 0
39482 177 63 0.0 0
39483 177 64 0.0 0
39484 177 65 0.0 0
39485 177 66 0.0 0
39486 177 67 0.0 0
39487 177 68 0.0 0
39488 177 69 0.0 0
39489 177 70 0.0 0
39490 177 71 0.0 1
39491 177 72 0.0 1
39492 177 73 0.0 1
39493 177 74 0.0 1
39494 177 75 0.0 1
39495 177 76 0.0 1
39496 177 77 0.0 1
39497 177 78 0.0 1
39498 177 79 23.582425 1
39499 177 80 15.713949 1
39500 177 81 0.0 1
39501 177 82 0.0 1
39502 177 83 0.0 1
39503 177 84 0.0 1
39504 177 85 0.0 1
39505 177 86 0.0 1
39506 177 87 0.0 1
39507 177 88 0.0 1
39508 177 89 0.0 1
39509 177 90 0.0 1
39510 177 91 0.0 1
39511 177 92 28.865682 1
39512 177 93 0.0 1
39513 177 94 0.0 1
39514 177 95 0.0 1
39515 177 96 0.0 1
39516 177 97 0.0 1
39517 177 98 0.0 1
39518 177 99 0.0 1
39519 177 100 0.0 1
39520 177 101 0.0 1
39521 177 102 0.0 1
39522 177 103 0.0 1
39523 177 104 0.0 1
39524 177 105 0.0 1
39525 177 106 0.0 1
39526 177 107 0.0 1
39527 177 108 0.0 0
39528 177 109 0.0 0
39529 177 110 0.0 0
39530 177 111 0.0 0
39531 177 112 0.0 0
39532 177 113 0.0 0
39533 177 114 0.0 0
39534 177 115 15.21782 0
39535 177 116 15.113632 0
39536 177 117 0.0 0
39537 177 118 0.0 0
39538 177 119 0.0 0
39539 177 120 0.0 0
39540 177 121 0.0 0
39541 177 122 0.0 0
39542 177 123 0.0 0
39543 177 124 0.0 0
39544 177 125 0.0 0
39545 177 126 0.0 0
39546 177 127 0.0 0
39547 177 128 0.0 0
39548 177 129 0.0 0
39549 177 130 0.0 0
39550 177 131 0.0 0
39551 177 132 0.0 0
39552 177 133 0.0 0
39553 177 134 0.0 0
39554 177 135 0.0 0
39555 177 136 0.0 0
39556 177 137 0.0 0
39557 177 138 0.0 0
39558 177 139 0.0 0
39559 177 140 0.0 0
39560 177 141 0.0 0
39561 177 142 0.0 0
39562 177 143 0.0 0
39563 177 144 15.558925 0
39564 177 145 0.0 0
39565 177 146 0.0 0
39566 177 147 0.0 0
39567 177 148 0.0 0
39568 177 149 23.231689 0
39569 177 150 0.0 0
39570 177 151 0.0 0
39571 177 152 0.0 0
39572 177 153 0.0 0
39573 177 154 0.0 0
39574 177 155 0.0 0
39575 177 156 0.0 0
39576 177 157 0.0 0
39577 177 158 0.0 0
39578 177 159 0.0 0
39579 177 160 0.0 0
39580 177 161 0.0 0
39581 177 162 0.0 0
39582 177 163 0.0 0
39583 177 164 0.0 0
39584 177 165 0.0 0
39585 177 166 0.0 0
39586 177 167 0.0 0
39587 177 168 22.545195 0
39588 177 169 0.0 0
39589 177 170 0.0 0
39590 177 171 20.092896 0
39591 177 172 0.0 0
39592 177 173 0.0 0
39593 177 174 0.0 0
39594 177 175 19.82156 0
39595 177 176 0.0 0
39596 177 177 0.0 0
39597 177 178 0.0 0
39598 177 179 0.0 0
39599 177 180 0.0 0
39600 177 181 0.0 0
39601 177 182 0.0 0
39602 177 183 0.0 0
39603 177 184 0.0 0
39604 177 185 0.0 0
39605 177 186 0.0 0
39606 177 187 0.0 0
39607 177 188 20.053471 0
39608 177 189 0.0 0
39609 177 190 0.0 0
39610 177 191 0.0 0
39611 177 192 0.0 0
39612 177 193 0.0 0
39613 177 194 0.0 0
39614 177 195 0.0 0
39615 177 196 0.0 0
39616 177 197 13.132328 0
39617 177 198 16.72608 0
39618 177 199 16.292667 0
39619 177 200 16.336065 0
39620 177 201 19.073454 0
39621 177 202 0.0 0
39622 177 203 0.0 0
39623 177 204 20.963298 0
39624 177 205 20.263541 0
39625 177 206 22.021663 0
39626 177 207 21.557078 0
39627 177 208 18.506731 0
39628 177 209 0.0 0
39629 177 210 0.0 0
39630 177 211 0.0 0
39631 177 212 0.0 0
39632 177 213 0.0 0
39633 177 214 0.0 0
39634 177 215 0.0 0
39635 177 216 0.0 0
39636 177 217 0.0 0
39637 177 218 0.0 0
39638 177 219 0.0 0
39639 177 220 0.0 0
39640 177 221 0.0 0
39641 177 222 0.0 0
39642 177 223 0.0 0
39643 177 224 0.0 0
39644 177 225 0.0 0
39645 177 226 0.0 0
39646 177 227 0.0 0
39647 177 228 0.0 0
39648 177 229 0.0 0
39649 177 230 0.0 0
39650 177 231 0.0 0
39651 177 232 0.0 0
39652 177 233 15.650199 0
39653 177 234 0.0 0
39654 177 235 0.0 0
39655 177 236 16.156958 0
